dataset,seed,rate,mode,inherited,source_metadata,checkpoint,checkpoint_sha256,mask_sha256
mosi,66,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_66/best.pt,ad45e02e2edc6b9127855739ac0f10e4fadf8f9e340adfa660fed1b141a07df3,a387d3c7b0c8286ed3b1bd53fa9e937774cc2d063d6dd49a76d0302c2334ee2e
mosi,66,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_66/best.pt,ad45e02e2edc6b9127855739ac0f10e4fadf8f9e340adfa660fed1b141a07df3,a387d3c7b0c8286ed3b1bd53fa9e937774cc2d063d6dd49a76d0302c2334ee2e
mosi,66,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_66/best.pt,ad45e02e2edc6b9127855739ac0f10e4fadf8f9e340adfa660fed1b141a07df3,43a5b2b577231e490491178c8081f84837f54618b5f2058da9a1bf4c86a8659f
mosi,66,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_66/best.pt,ad45e02e2edc6b9127855739ac0f10e4fadf8f9e340adfa660fed1b141a07df3,43a5b2b577231e490491178c8081f84837f54618b5f2058da9a1bf4c86a8659f
mosi,66,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_66/best.pt,ad45e02e2edc6b9127855739ac0f10e4fadf8f9e340adfa660fed1b141a07df3,43a5b2b577231e490491178c8081f84837f54618b5f2058da9a1bf4c86a8659f
mosi,66,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_66/best.pt,ad45e02e2edc6b9127855739ac0f10e4fadf8f9e340adfa660fed1b141a07df3,43a5b2b577231e490491178c8081f84837f54618b5f2058da9a1bf4c86a8659f
mosi,67,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7a45d56d151e9e568ac81598598203540ceee1653892f30f2d58c1be920f64fe
mosi,67,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7a45d56d151e9e568ac81598598203540ceee1653892f30f2d58c1be920f64fe
mosi,67,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7a45d56d151e9e568ac81598598203540ceee1653892f30f2d58c1be920f64fe
mosi,67,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7a45d56d151e9e568ac81598598203540ceee1653892f30f2d58c1be920f64fe
mosi,67,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7cce0f97968ef9eb8f4331bbcb2a10e803e229a7e5edd47aa91ff3caa1cff4b9
mosi,67,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7cce0f97968ef9eb8f4331bbcb2a10e803e229a7e5edd47aa91ff3caa1cff4b9
mosi,67,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7cce0f97968ef9eb8f4331bbcb2a10e803e229a7e5edd47aa91ff3caa1cff4b9
mosi,67,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,7cce0f97968ef9eb8f4331bbcb2a10e803e229a7e5edd47aa91ff3caa1cff4b9
mosi,67,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,85af4b1b5648c05f20d090c9e05b3a27b715b46d28bb1fbd43868eaefc51ac7f
mosi,67,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,85af4b1b5648c05f20d090c9e05b3a27b715b46d28bb1fbd43868eaefc51ac7f
mosi,67,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,85af4b1b5648c05f20d090c9e05b3a27b715b46d28bb1fbd43868eaefc51ac7f
mosi,67,0.3,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,85af4b1b5648c05f20d090c9e05b3a27b715b46d28bb1fbd43868eaefc51ac7f
mosi,67,0.5,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,6ca721cb72cc3749f7cbce7046d43b1bfa2173200d1409302d3aa5f077a595b4
mosi,67,0.5,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,6ca721cb72cc3749f7cbce7046d43b1bfa2173200d1409302d3aa5f077a595b4
mosi,67,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,6ca721cb72cc3749f7cbce7046d43b1bfa2173200d1409302d3aa5f077a595b4
mosi,67,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,6ca721cb72cc3749f7cbce7046d43b1bfa2173200d1409302d3aa5f077a595b4
mosi,67,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,993f8a7c331e139f249725a032186f107116b5d8f2e943b71efb5d59235f84dc
mosi,67,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,993f8a7c331e139f249725a032186f107116b5d8f2e943b71efb5d59235f84dc
mosi,67,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,993f8a7c331e139f249725a032186f107116b5d8f2e943b71efb5d59235f84dc
mosi,67,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_67/best.pt,273933008b3638987e50a98da3e6c2957e6bff0cae90941fe8816bfb4cc4fa06,993f8a7c331e139f249725a032186f107116b5d8f2e943b71efb5d59235f84dc
mosi,68,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,129c18c520aeb931a41b23de5b8b5d17999485473b40a5c50d6491cf8d57beb8
mosi,68,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,129c18c520aeb931a41b23de5b8b5d17999485473b40a5c50d6491cf8d57beb8
mosi,68,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,129c18c520aeb931a41b23de5b8b5d17999485473b40a5c50d6491cf8d57beb8
mosi,68,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,129c18c520aeb931a41b23de5b8b5d17999485473b40a5c50d6491cf8d57beb8
mosi,68,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,027efb4b0c752c1edf9473aabc0df0d196f341e9f4f3ab5073e8683e8fcbe22b
mosi,68,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,027efb4b0c752c1edf9473aabc0df0d196f341e9f4f3ab5073e8683e8fcbe22b
mosi,68,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,027efb4b0c752c1edf9473aabc0df0d196f341e9f4f3ab5073e8683e8fcbe22b
mosi,68,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,027efb4b0c752c1edf9473aabc0df0d196f341e9f4f3ab5073e8683e8fcbe22b
mosi,68,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,ba10543cea4010a5edd7194f8ba38b32478f89e8376c9060ac08c4ddf006f5c0
mosi,68,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,ba10543cea4010a5edd7194f8ba38b32478f89e8376c9060ac08c4ddf006f5c0
mosi,68,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,ba10543cea4010a5edd7194f8ba38b32478f89e8376c9060ac08c4ddf006f5c0
mosi,68,0.3,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,ba10543cea4010a5edd7194f8ba38b32478f89e8376c9060ac08c4ddf006f5c0
mosi,68,0.5,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,bc81f30e54197edfedfc6e073e297a9568dfa38a4bffcf8bed545f19642693ac
mosi,68,0.5,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,bc81f30e54197edfedfc6e073e297a9568dfa38a4bffcf8bed545f19642693ac
mosi,68,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,bc81f30e54197edfedfc6e073e297a9568dfa38a4bffcf8bed545f19642693ac
mosi,68,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,bc81f30e54197edfedfc6e073e297a9568dfa38a4bffcf8bed545f19642693ac
mosi,68,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,613604ca42d93f2c4c448ada77e042285945a508a7816e2ff2a3c48c373b68c5
mosi,68,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,613604ca42d93f2c4c448ada77e042285945a508a7816e2ff2a3c48c373b68c5
mosi,68,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,613604ca42d93f2c4c448ada77e042285945a508a7816e2ff2a3c48c373b68c5
mosi,68,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_68/best.pt,64dbf0608bf3e547b7fb6a97c728cf693d22bdf1b373d28695471240bb28f86e,613604ca42d93f2c4c448ada77e042285945a508a7816e2ff2a3c48c373b68c5
mosi,69,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,ff3bac4c73cd2cadfd7ef608406f2e20e79b26db3f79758d61ee8bff8df656d0
mosi,69,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,ff3bac4c73cd2cadfd7ef608406f2e20e79b26db3f79758d61ee8bff8df656d0
mosi,69,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,ff3bac4c73cd2cadfd7ef608406f2e20e79b26db3f79758d61ee8bff8df656d0
mosi,69,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,ff3bac4c73cd2cadfd7ef608406f2e20e79b26db3f79758d61ee8bff8df656d0
mosi,69,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,eb780c6a1303ac9411e93ff09b0f162c3fb71a1feac7bfc00b93656c850c1a89
mosi,69,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,eb780c6a1303ac9411e93ff09b0f162c3fb71a1feac7bfc00b93656c850c1a89
mosi,69,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,eb780c6a1303ac9411e93ff09b0f162c3fb71a1feac7bfc00b93656c850c1a89
mosi,69,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,eb780c6a1303ac9411e93ff09b0f162c3fb71a1feac7bfc00b93656c850c1a89
mosi,69,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,e0d00855d47b874afe25008e0ce09fbd4cc3115157d195f9f7304fe78998fb85
mosi,69,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,e0d00855d47b874afe25008e0ce09fbd4cc3115157d195f9f7304fe78998fb85
mosi,69,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,e0d00855d47b874afe25008e0ce09fbd4cc3115157d195f9f7304fe78998fb85
mosi,69,0.3,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,e0d00855d47b874afe25008e0ce09fbd4cc3115157d195f9f7304fe78998fb85
mosi,69,0.5,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,4dc575410b93a94a8836649aef307e3764e601e2d6f840378490cc4c16a8376d
mosi,69,0.5,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,4dc575410b93a94a8836649aef307e3764e601e2d6f840378490cc4c16a8376d
mosi,69,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,4dc575410b93a94a8836649aef307e3764e601e2d6f840378490cc4c16a8376d
mosi,69,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,4dc575410b93a94a8836649aef307e3764e601e2d6f840378490cc4c16a8376d
mosi,69,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,a17f942eebabed309ffaad4cd8c0d5bf51c72bed2102d5a7dfe31150e2b55867
mosi,69,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,a17f942eebabed309ffaad4cd8c0d5bf51c72bed2102d5a7dfe31150e2b55867
mosi,69,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,a17f942eebabed309ffaad4cd8c0d5bf51c72bed2102d5a7dfe31150e2b55867
